Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnChangePassword_v2""))",Chrome 83.0.4103.97,,,2020-06-17 15:25:46,2020-06-17 15:25:46,"0,494s",PASSED
delay(5),Chrome 83.0.4103.97,,,2020-06-17 15:25:46,2020-06-17 15:25:51,"5,005s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeCurrentPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:25:51,2020-06-17 15:25:52,"0,417s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtCurrentPassword""), currentPass)",Chrome 83.0.4103.97,,,2020-06-17 15:25:52,2020-06-17 15:25:52,"0,543s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:25:52,2020-06-17 15:25:53,"0,383s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtNewPassword""), newPass)",Chrome 83.0.4103.97,,,2020-06-17 15:25:53,2020-06-17 15:25:53,"0,463s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeConfirmNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:25:53,2020-06-17 15:25:54,"0,447s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtxNewPasswordConfirm""), confirmNewPass)",Chrome 83.0.4103.97,,,2020-06-17 15:25:54,2020-06-17 15:25:54,"0,552s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.97,,,2020-06-17 15:25:54,2020-06-17 15:25:54,"0,001s",PASSED
"else if (condition == ""cancelSave"")",Chrome 83.0.4103.97,,,2020-06-17 15:25:54,2020-06-17 15:25:54,"0,001s",PASSED
else,Chrome 83.0.4103.97,,,2020-06-17 15:25:54,2020-06-17 15:25:55,"0,922s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Custom/Admin - Change Password,Chrome 83.0.4103.97,,,2020-06-17 15:25:55,2020-06-17 15:27:40,"1m - 44,590s",PASSED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-17 15:25:55,2020-06-17 15:27:27,"1m - 32,088s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnMyProfile""))",Chrome 83.0.4103.97,,,2020-06-17 15:27:27,2020-06-17 15:27:28,"0,482s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-17 15:27:28,2020-06-17 15:27:31,"3,004s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnChangePassword_v2""))",Chrome 83.0.4103.97,,,2020-06-17 15:27:31,2020-06-17 15:27:31,"0,512s",PASSED
delay(5),Chrome 83.0.4103.97,,,2020-06-17 15:27:31,2020-06-17 15:27:36,"5,005s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeCurrentPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:27:36,2020-06-17 15:27:37,"0,411s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtCurrentPassword""), currentPass)",Chrome 83.0.4103.97,,,2020-06-17 15:27:37,2020-06-17 15:27:37,"0,447s",PASSED
